time_s,frame,cte_true,cte_pred,mc_std,certified,fail_count,pass_count,mode,steer,throttle,speed,lap,hit
8.211,164,1.05143,0.22686,1.08306,0,0,0,MODEL,-0.5005,0.100,0.5844,0,none
8.260,165,1.02095,-0.39638,1.10485,0,0,0,MODEL,0.0916,0.100,0.5918,0,none
8.310,166,0.99715,-1.03515,0.80142,0,0,0,MODEL,0.6984,0.100,0.5969,0,none
8.362,167,0.99619,-0.79185,0.86518,0,0,0,MODEL,0.4673,0.100,0.5978,0,none
8.411,168,1.00974,0.56485,1.47152,0,0,0,MODEL,-0.8216,0.100,0.6047,0,none
8.461,169,1.01098,0.51867,1.73182,0,0,0,MODEL,-0.7777,0.100,0.5956,0,none
8.512,170,0.98252,-1.09542,1.50162,0,0,0,MODEL,0.7556,0.100,0.6005,0,none
8.561,171,0.96094,-1.04166,1.49176,0,0,0,MODEL,0.7046,0.100,0.5884,0,none
8.611,172,0.97284,-1.07288,1.16357,0,0,0,MODEL,0.7342,0.100,0.5930,0,none
8.662,173,0.99281,-0.27258,1.74895,0,0,0,MODEL,-0.0261,0.100,0.5993,0,none
8.712,174,0.99209,0.03004,1.72818,0,0,0,MODEL,-0.3135,0.100,0.6038,0,none
8.761,175,1.00306,0.17167,1.72437,0,0,0,MODEL,-0.4481,0.100,0.6092,0,none
8.813,176,1.00403,-0.46538,1.77228,0,0,0,MODEL,0.1571,0.100,0.6150,0,none
8.861,177,1.00525,0.14276,1.65570,0,0,0,MODEL,-0.4206,0.100,0.6194,0,none
8.912,178,1.01084,0.77791,1.51128,0,0,0,MODEL,-1.0000,0.100,0.6225,0,none
8.962,179,0.99602,0.65747,1.40669,0,0,0,MODEL,-0.9096,0.100,0.6210,0,none
9.013,180,0.96118,-1.29669,1.64572,0,0,0,MODEL,0.9469,0.100,0.6264,0,none
9.062,181,0.93321,-1.84718,1.40560,0,0,0,MODEL,1.0000,0.100,0.6063,0,none
9.111,182,0.93791,-1.39727,1.42483,0,0,0,MODEL,1.0000,0.100,0.6054,0,none
9.163,183,0.97517,-0.31165,1.74211,0,0,0,MODEL,0.0111,0.100,0.6107,0,none
9.213,184,1.01623,0.80260,1.62048,0,0,0,MODEL,-1.0000,0.100,0.6134,0,none
9.264,185,1.03274,1.44270,1.37203,0,0,0,MODEL,-1.0000,0.100,0.6074,0,none
9.314,186,1.01730,0.80984,1.76049,0,0,0,MODEL,-1.0000,0.100,0.6097,0,none
9.364,187,0.98962,0.10101,1.48773,0,0,0,MODEL,-0.3810,0.100,0.6151,0,none
9.415,188,0.95581,-2.22722,1.15858,0,0,0,MODEL,1.0000,0.100,0.6215,0,none
9.465,189,0.92749,-2.42138,1.17859,0,0,0,MODEL,1.0000,0.100,0.6115,0,none
9.514,190,0.95055,-1.14073,1.21511,0,0,0,MODEL,0.7987,0.100,0.6106,0,none
9.563,191,0.98619,1.12850,1.69501,0,0,0,MODEL,-1.0000,0.100,0.6173,0,none
9.616,192,1.01906,1.07482,1.38875,0,0,0,MODEL,-1.0000,0.100,0.6054,0,none
9.665,193,1.00768,-0.11572,1.72873,0,0,0,MODEL,-0.1751,0.100,0.5985,0,none
9.714,194,0.98535,0.86618,1.50837,0,0,0,MODEL,-1.0000,0.100,0.6031,0,none
9.765,195,0.97192,-1.49157,1.15026,0,0,0,MODEL,1.0000,0.100,0.6011,0,none
9.814,196,0.94215,-1.76270,1.27282,0,0,0,MODEL,1.0000,0.100,0.5867,0,none
9.864,197,0.95093,-0.67470,1.57327,0,0,0,MODEL,0.3560,0.100,0.5770,0,none
9.915,198,0.98068,0.87624,1.23688,0,0,0,MODEL,-1.0000,0.100,0.5834,0,none
9.967,199,0.99479,0.31842,1.50024,0,0,0,MODEL,-0.5875,0.100,0.5746,0,none
10.014,200,0.97549,-0.68363,1.65914,0,0,0,MODEL,0.3645,0.100,0.5775,0,none
10.067,201,0.96122,-0.48008,1.12869,0,0,0,MODEL,0.1711,0.100,0.5789,0,none
10.117,202,0.96778,-0.73672,1.15005,0,0,0,MODEL,0.4149,0.100,0.5850,0,none
10.167,203,0.97580,0.39954,1.13732,0,0,0,MODEL,-0.6646,0.100,0.5910,0,none
10.215,204,0.98433,0.34431,1.48436,0,0,0,MODEL,-0.6121,0.100,0.5883,0,none
10.267,205,0.96856,-0.99474,0.96390,0,0,0,MODEL,0.6600,0.100,0.5931,0,none
10.316,206,0.95263,-0.54163,1.59653,0,0,0,MODEL,0.2295,0.100,0.5881,0,none
10.366,207,0.96451,0.98089,1.15680,0,0,0,MODEL,-1.0000,0.100,0.5923,0,none
10.415,208,0.96690,-1.02855,1.22080,0,0,0,MODEL,0.6921,0.100,0.5846,0,none
10.466,209,0.94348,-0.96307,1.48678,0,0,0,MODEL,0.6299,0.100,0.5720,0,none
10.517,210,0.95507,-0.33277,1.38188,0,0,0,MODEL,0.0311,0.100,0.5733,0,none
10.567,211,0.97201,1.02368,1.46526,0,0,0,MODEL,-1.0000,0.100,0.5792,0,none
10.616,212,0.97211,0.31350,1.61609,0,0,0,MODEL,-0.5828,0.100,0.5741,0,none
10.667,213,0.94529,-1.21930,1.16859,0,0,0,MODEL,0.8733,0.100,0.5790,0,none
10.715,214,0.92594,-3.23218,1.04249,0,0,0,MODEL,1.0000,0.100,0.5705,0,none
10.768,215,0.94355,-2.20056,1.10181,0,0,0,MODEL,1.0000,0.100,0.5703,0,none
10.815,216,0.97582,1.46003,1.29273,0,0,0,MODEL,-1.0000,0.100,0.5759,0,none
10.866,217,1.01020,1.34517,1.19638,0,0,0,MODEL,-1.0000,0.100,0.5636,0,none
10.916,218,0.99981,1.61765,1.20938,0,0,0,MODEL,-1.0000,0.100,0.5549,0,none
10.966,219,0.97378,-1.80616,1.59748,0,0,0,MODEL,1.0000,0.100,0.5609,0,none
11.017,220,0.94653,-2.79940,0.92382,0,0,0,MODEL,1.0000,0.100,0.5485,0,none
11.066,221,0.96325,-1.63048,1.35629,0,0,0,MODEL,1.0000,0.100,0.5406,0,none
11.115,222,0.99468,0.96161,1.78984,0,0,0,MODEL,-1.0000,0.100,0.5468,0,none
11.169,223,1.02696,1.35878,1.63270,0,0,0,MODEL,-1.0000,0.100,0.5345,0,none
11.216,224,1.01580,0.36402,1.61544,0,0,0,MODEL,-0.6308,0.100,0.5279,0,none
11.267,225,0.99294,-0.47043,1.47875,0,0,0,MODEL,0.1619,0.100,0.5357,0,none
11.318,226,0.97682,-1.46278,1.71285,0,0,0,MODEL,1.0000,0.100,0.5402,0,none
11.366,227,0.98144,-1.68129,1.57220,0,0,0,MODEL,1.0000,0.100,0.5380,0,none
11.417,228,1.01041,0.88633,1.68621,0,0,0,MODEL,-1.0000,0.100,0.5425,0,none
11.469,229,1.04158,1.24481,1.26640,0,0,0,MODEL,-1.0000,0.100,0.5302,0,none
11.516,230,1.02941,-0.54498,1.76892,0,0,0,MODEL,0.2327,0.100,0.5238,0,none
11.568,231,1.01035,-0.02666,1.59894,0,0,0,MODEL,-0.2597,0.100,0.5237,0,none
11.617,232,1.01245,-0.83503,1.64152,0,0,0,MODEL,0.5083,0.100,0.5289,0,none
11.667,233,1.01075,-0.84969,1.30274,0,0,0,MODEL,0.5222,0.100,0.5316,0,none
11.720,234,1.02536,-0.01090,2.21686,0,0,0,MODEL,-0.2746,0.100,0.5380,0,none
11.767,235,1.04095,-0.67089,1.38437,0,0,0,MODEL,0.3524,0.100,0.5417,0,none
11.818,236,1.04421,1.25194,1.35770,0,0,0,MODEL,-1.0000,0.100,0.5459,0,none
11.866,237,1.06144,-0.01149,1.83751,0,0,0,MODEL,-0.2741,0.100,0.5377,0,none
11.917,238,1.04024,-0.63590,1.06918,0,0,0,MODEL,0.3191,0.100,0.5409,0,none
11.967,239,1.03062,-0.01161,1.39267,0,0,0,MODEL,-0.2740,0.100,0.5458,0,none
12.018,240,1.03184,-0.97378,0.90482,0,0,0,MODEL,0.6401,0.100,0.5504,0,none
12.069,241,1.02674,-0.78439,1.28181,0,0,0,MODEL,0.4602,0.100,0.5504,0,none
12.119,242,1.04112,0.00207,1.52885,0,0,0,MODEL,-0.2870,0.100,0.5567,0,none
12.169,243,1.05337,0.46344,1.63888,0,0,0,MODEL,-0.7253,0.100,0.5606,0,none
12.219,244,1.04660,0.20853,1.63603,0,0,0,MODEL,-0.4831,0.100,0.5639,0,none
12.269,245,1.03299,-0.90962,0.77703,0,0,0,MODEL,0.5791,0.100,0.5707,0,none
12.319,246,1.01467,-0.99503,1.00938,0,0,0,MODEL,0.6603,0.100,0.5693,0,none
12.370,247,1.02209,-0.51069,1.00812,0,0,0,MODEL,0.2002,0.100,0.5739,0,none
12.421,248,1.03604,-0.36558,1.37189,0,0,0,MODEL,0.0623,0.100,0.5806,0,none
12.469,249,1.04281,0.09876,1.22599,0,0,0,MODEL,-0.3788,0.100,0.5878,0,none
12.517,250,1.04397,-0.18852,1.51748,0,0,0,MODEL,-0.1059,0.100,0.5927,0,none
12.570,251,1.03488,-0.25358,1.27041,0,0,0,MODEL,-0.0441,0.100,0.5992,0,none
12.619,252,1.02909,-1.22195,1.00765,0,0,0,MODEL,0.8759,0.100,0.6060,0,none
12.669,253,1.03911,-0.81340,1.43052,0,0,0,MODEL,0.4877,0.100,0.6030,0,none
12.720,254,1.05995,0.50617,1.28564,0,0,0,MODEL,-0.7659,0.100,0.6080,0,none
12.769,255,1.07354,0.55883,1.40468,0,0,0,MODEL,-0.8159,0.100,0.6022,0,none
12.819,256,1.05420,0.09365,1.33533,0,0,0,MODEL,-0.3740,0.100,0.6046,0,none
12.869,257,1.02567,-0.66874,1.31146,0,0,0,MODEL,0.3503,0.100,0.6114,0,none
12.921,258,1.00616,-1.73154,1.08524,0,0,0,MODEL,1.0000,0.100,0.6143,0,none
12.970,259,1.00903,-1.76182,1.51551,0,0,0,MODEL,1.0000,0.100,0.6124,0,none
13.019,260,1.04891,0.88860,1.64365,0,0,0,MODEL,-1.0000,0.100,0.6159,0,none
13.070,261,1.07548,0.46808,1.58566,0,0,0,MODEL,-0.7297,0.100,0.6036,0,none
13.119,262,1.05772,1.06354,1.53749,0,0,0,MODEL,-1.0000,0.100,0.5943,0,none
13.171,263,1.02774,-1.14486,1.12256,0,0,0,MODEL,0.8026,0.100,0.5985,0,none
13.222,264,0.99120,-1.66960,0.73422,0,0,0,MODEL,1.0000,0.100,0.5871,0,none
13.270,265,0.99694,-1.46870,1.22921,0,0,0,MODEL,1.0000,0.100,0.5817,0,none
13.323,266,1.02139,-0.17186,1.49924,0,0,0,MODEL,-0.1217,0.100,0.5869,0,none
