cte_true,mc_mean,mc_std
-0.02867,-3.75057,0.64590
-0.03360,-3.40021,0.38008
-0.04493,-3.72272,0.57179
-0.04477,-3.83095,0.49521
-0.05139,-3.48511,0.41944
-0.05850,-3.72286,0.57014
-0.05871,-3.48339,0.43629
-0.06791,-3.54964,0.50080
-0.07779,-3.38361,0.57137
-0.08837,-3.30879,0.43680
-0.09964,-3.65552,0.64129
-0.11151,-3.36279,0.42945
-0.12410,-3.25322,0.44017
-0.13736,-2.95971,0.62571
-0.15127,-2.62120,0.59037
-0.16574,-2.62891,0.75591
-0.18078,-3.12748,0.50585
-0.19647,-3.24901,0.46376
-0.21271,-3.17574,0.52651
-0.22933,-2.71509,0.62778
-0.24636,-3.33108,0.45615
-0.26421,-3.29901,0.49081
-0.28195,-2.60635,0.64101
-0.29981,-3.04670,0.63700
-0.31779,-3.20356,0.59915
-0.33593,-2.73402,0.58677
-0.35407,-2.92191,0.49398
-0.37197,-2.55038,0.66520
-0.38958,-2.24547,0.60801
-0.40683,-2.35729,0.67086
-0.42373,-2.47606,0.87788
-0.44009,-1.76785,0.80567
-0.45564,-2.40910,0.82700
-0.47075,-2.45483,0.77053
-0.48457,-2.78893,0.60978
-0.49734,-2.59625,0.92737
-0.50883,-3.02710,0.62447
-0.51900,-3.22536,0.60624
-0.52786,-3.20634,0.50989
-0.53516,-3.21600,0.51294
-0.54085,-3.43898,0.58385
-0.54491,-2.89567,0.44494
-0.55770,-3.03717,0.63350
-0.55477,-3.12364,0.66692
-0.54981,-2.92798,0.55708
-0.54291,-3.33648,0.57403
-0.53413,-3.43255,0.58709
-0.52355,-3.93461,0.53014
-0.51113,-3.85373,0.50672
-0.49693,-3.71184,0.66236
-0.48104,-4.17221,0.65180
-0.46274,-3.81258,0.54441
-0.44459,-3.54856,0.59229
-0.42514,-4.06983,0.58078
-0.40465,-3.51348,0.52003
-0.38331,-3.70760,0.61432
-0.36115,-3.38995,0.44994
-0.33846,-3.59432,0.54375
-0.31557,-3.35983,0.45741
-0.28843,-3.57902,0.62292
-0.26793,-3.42731,0.54916
-0.24797,-3.62264,0.52615
-0.22876,-3.61311,0.51171
-0.21029,-3.47699,0.57119
-0.19282,-3.31028,0.44559
-0.17659,-3.44901,0.39217
-0.15557,-3.50390,0.56792
-0.14634,-3.15507,0.45424
-0.13906,-3.21301,0.52836
-0.13372,-3.18376,0.40237
-0.13048,-3.47181,0.52761
-0.12939,-3.45680,0.58939
-0.13046,-3.81668,0.42713
-0.13324,-3.35393,0.52572
-0.13890,-3.52873,0.43399
-0.14664,-3.48941,0.51773
-0.15643,-3.61792,0.47473
-0.16816,-3.40668,0.52483
-0.18157,-3.79834,0.50718
-0.20462,-3.59800,0.52165
-0.21665,-4.06491,0.57065
-0.22966,-4.07555,0.75168
-0.24362,-3.85768,0.63171
-0.25825,-4.05866,0.59539
-0.27334,-4.00411,0.59207
-0.30907,-3.77090,0.56376
-0.31470,-4.20889,0.59551
-0.31949,-3.84876,0.58432
-0.32381,-3.81362,0.65279
-0.32776,-3.86594,0.72913
-0.33128,-3.45715,0.47689
-0.36051,-3.76240,0.59856
-0.34873,-3.93877,0.52662
-0.33569,-3.48265,0.52012
-0.32212,-3.22812,0.42198
-0.30835,-3.33299,0.42121
-0.29459,-3.47966,0.43834
-0.31322,-3.83883,0.64468
-0.28041,-3.62081,0.54585
-0.24754,-3.76234,0.66893
-0.21585,-3.88284,0.70737
-0.18571,-3.72109,0.52725
-0.15774,-3.99268,0.55456
-0.15612,-3.94705,0.61425
-0.11576,-4.09738,0.46126
-0.07859,-3.82915,0.46740
-0.04551,-4.02527,0.72476
-0.01730,-3.83674,0.51511
0.00527,-3.97385,0.62824
0.00620,-3.69273,0.48073
0.03671,-4.04696,0.66087
0.06099,-4.10176,0.74156
0.07818,-4.04166,0.62090
0.08793,-3.97178,0.80635
0.06221,-3.73304,0.71001
0.08022,-4.04338,0.79700
0.09160,-3.80463,0.48608
0.09526,-4.12461,0.67808
0.09102,-4.19577,0.64263
0.03424,-4.18432,0.47329
0.04481,-4.20339,0.62101
0.04927,-4.05303,0.61503
0.04668,-3.82363,0.76603
0.03694,-3.65067,0.49318
0.02036,-3.96951,0.58082
-0.02317,-3.83339,0.38798
-0.02491,-4.04471,0.58754
-0.03167,-4.02513,0.57849
-0.04390,-3.85735,0.62580
-0.06165,-3.80459,0.57517
-0.11283,-4.10150,0.73004
-0.10701,-3.64474,0.59595
-0.10445,-3.85860,0.66403
-0.10609,-3.86823,0.61273
-0.11200,-4.17885,0.68079
-0.15420,-4.04480,0.63251
-0.13102,-4.28666,0.76123
-0.11091,-4.25497,0.77103
-0.09487,-4.42456,0.68511
-0.08366,-4.27676,0.78913
-0.10357,-4.39446,0.83458
-0.07129,-4.15729,0.59618
-0.04322,-3.80312,0.62271
-0.02133,-4.48180,0.73272
-0.00613,-4.05809,0.57801
-0.02168,-4.30263,0.77793
0.01154,-4.28440,0.79117
0.03795,-3.98039,0.66987
0.05624,-4.01259,0.56448
0.06621,-3.85008,0.54627
0.04706,-3.96248,0.67159
0.07216,-3.81965,0.57662
0.08919,-4.11619,0.64329
0.09692,-3.72436,0.58235
0.09501,-4.31859,0.74952
0.07078,-3.91872,0.70048
0.07768,-3.84814,0.62790
0.07594,-4.36608,0.74586
0.06497,-4.43033,0.52572
0.01321,-4.07670,0.67611
0.01128,-4.11046,0.65976
0.00237,-3.82380,0.57706
-0.01409,-3.70095,0.54686
-0.03780,-3.59944,0.50826
-0.09102,-3.72786,0.48950
-0.10310,-3.52000,0.52087
-0.11938,-3.43847,0.43740
-0.13998,-3.50913,0.42359
-0.16456,-3.57487,0.54075
-0.21271,-3.64047,0.47108
-0.21167,-3.31372,0.47617
-0.21225,-3.63647,0.57657
-0.21506,-3.57107,0.55406
-0.26445,-3.69382,0.67700
-0.23545,-3.93551,0.52198
-0.20722,-3.89308,0.67004
-0.18118,-3.90356,0.58067
-0.15809,-4.30853,0.91648
-0.16863,-4.63633,0.73502
-0.11601,-4.16246,0.75953
-0.06732,-4.60553,0.75742
-0.02443,-4.86286,0.93906
0.01134,-4.83851,0.81941
0.02422,-5.05729,0.75665
0.07926,-5.41108,0.83345
0.12520,-4.99932,0.85604
0.15959,-5.00231,0.88784
0.13784,-4.99360,0.98188
0.19152,-4.97815,0.95468
0.23353,-4.97051,0.73286
0.26126,-4.74058,0.92575
0.27346,-4.93026,0.89927
0.24296,-5.31850,0.81805
0.27124,-4.49009,0.81757
0.28512,-4.85797,0.89244
0.28302,-4.77370,0.69556
0.20865,-4.61000,0.89647
0.22401,-4.72434,0.69136
0.22655,-4.08235,0.63557
0.21492,-4.17359,0.64044
0.18894,-3.87268,0.76014
0.11989,-4.51079,0.74015
0.11009,-4.52778,0.78096
0.08984,-4.41767,0.61661
0.05919,-4.26573,0.53160
-0.03933,-4.76514,0.72952
-0.03846,-4.55205,0.77247
-0.04341,-4.41066,0.69651
-0.05548,-4.27234,0.86713
-0.07443,-4.68862,0.62996
-0.12894,-4.65359,0.64319
-0.11011,-4.11043,0.65183
-0.09582,-4.25851,0.67777
-0.08740,-4.55105,0.51141
-0.12794,-4.53359,0.74677
-0.08730,-4.13724,0.78310
-0.05192,-4.18207,0.66660
-0.02379,-4.31102,0.68771
-0.00334,-4.29586,0.71317
-0.00825,-4.60239,0.78991
0.03876,-4.89399,0.88028
0.07721,-4.47947,0.73545
0.10500,-4.79939,0.74658
0.08992,-4.58492,0.59857
0.13332,-4.61315,0.89029
0.16473,-5.03130,0.81765
0.18287,-4.86568,0.96080
0.14810,-4.62069,0.74365
0.17124,-4.64249,0.69997
0.18168,-4.17822,0.72488
0.17803,-4.12211,0.66793
0.16025,-3.95740,0.56280
0.10933,-4.40587,0.72964
0.10137,-4.35899,0.65753
0.08215,-4.16775,0.53480
0.05157,-3.97548,0.68787
-0.02567,-4.16078,0.57278
-0.03480,-3.84266,0.53301
-0.05102,-4.02162,0.54417
-0.07458,-3.91359,0.55028
-0.10479,-3.59565,0.54428
-0.14931,-3.38330,0.42733
-0.15513,-3.63458,0.59567
-0.16469,-3.49042,0.50207
-0.17820,-3.49348,0.37112
-0.21591,-3.69965,0.46589
-0.19529,-3.72047,0.68930
-0.17718,-3.99942,0.61121
-0.16279,-4.01537,0.58249
-0.18242,-4.12570,0.79730
-0.13696,-4.90379,0.80482
-0.09574,-4.90805,0.88111
-0.06078,-4.59943,0.68928
-0.07209,-4.55584,0.81879
-0.01414,-4.32051,0.55141
0.03582,-4.69888,0.77233
0.07539,-5.01809,0.92398
0.10327,-4.85773,0.70505
0.10708,-4.76902,0.78794
0.14910,-4.53167,0.84641
0.17808,-4.77969,0.67767
0.19236,-4.72653,0.76142
0.16479,-4.31252,0.82317
0.19341,-3.89703,0.58952
0.20787,-3.83567,0.53549
0.20671,-3.71967,0.53433
0.17330,-3.74963,0.61421
0.15996,-2.78837,0.45982
0.13286,-3.23171,0.44216
0.09238,-2.86251,0.58620
0.03937,-2.54482,0.71721
-0.02129,-0.91376,0.70857
-0.11527,0.10858,0.21624
-0.21559,-0.72819,0.84468
-0.31903,-0.99212,0.69354
-0.41633,-0.98268,0.53428
-0.53153,-2.50377,0.46901
-0.64045,-0.90220,0.27457
-0.73923,-2.18340,0.55944
-0.80841,-1.89461,0.58798
-0.89866,-2.72760,0.59005
-0.97085,-2.97633,0.36576
-1.02208,-2.34300,0.54522
-1.05073,-2.78568,0.47129
-1.05313,-2.09267,0.71194
-1.04971,-2.54268,0.49156
-1.02326,-2.94414,0.61447
-0.97444,-3.44982,0.62525
-0.89906,-3.48721,0.48586
-0.82091,-3.08635,0.40647
-0.72703,-3.32709,0.54107
-0.61886,-4.04859,0.54295
-0.49377,-4.12258,0.55522
-0.37326,-4.54619,0.72298
-0.25039,-4.52034,1.02002
-0.12834,-4.94019,0.76432
-0.00936,-4.85450,0.79851
0.10566,-4.70576,0.92455
0.19689,-4.65217,0.77262
0.27238,-4.59767,0.82246
0.33110,-4.91076,0.90548
0.37661,-4.25559,0.67416
0.38481,-3.94418,0.58366
0.37109,-3.58793,0.48088
0.33622,-3.45394,0.53393
0.29320,-3.10155,0.50383
0.20370,-2.12644,0.79617
0.09831,0.10629,0.24461
-0.02072,-0.72605,0.83143
-0.13291,0.08127,0.13307
-0.28422,-0.75026,0.52246
-0.43690,-1.30179,0.60672
-0.58619,-0.90538,0.79029
-0.72936,-1.52817,0.67685
-0.85134,-1.11385,0.45771
-0.98055,-1.25120,0.41710
-1.08932,-0.50381,0.86380
-1.17364,-1.67483,0.55170
-1.22349,-1.66873,0.72943
-1.25879,-2.57164,0.59265
-1.26470,-3.09493,0.43387
-1.24091,-3.30114,0.53071
-1.18863,-2.75830,0.55509
-1.10799,-3.44380,0.41893
-1.01294,-3.34048,0.51579
-0.89657,-3.58399,0.64271
-0.76343,-3.96334,0.67659
-0.61187,-4.13871,0.82735
-0.46437,-4.19323,0.73521
-0.31127,-4.58974,0.78130
-0.15831,-4.48857,0.61842
0.00470,-4.97633,0.86068
0.13341,-4.92983,0.81385
0.24911,-5.23059,0.85438
0.34715,-5.18045,1.05096
0.42476,-4.74581,0.68886
0.48712,-4.53665,0.66330
0.50482,-4.98960,0.70169
0.49710,-4.26117,0.77080
0.46498,-4.09996,0.52333
0.41791,-3.29301,0.39169
0.32956,-2.91661,0.39621
0.22272,-2.88824,0.55900
0.09923,-0.81235,0.97273
-0.02658,-1.38413,0.75450
-0.17952,-1.28138,0.83015
-0.33788,-1.93427,0.69216
-0.49707,-1.10081,0.63150
-0.65214,-1.50028,0.57126
-0.78719,-1.50510,0.67109
-0.92802,-1.83778,0.53147
-1.04948,-1.65726,0.55487
-1.14954,-1.75179,0.79030
-1.20531,-1.97607,0.62841
-1.26541,-1.69793,0.55811
-1.29712,-1.67815,0.96872
-1.29861,-2.41507,0.47719
-1.26969,-2.78333,0.47688
-1.19984,-2.25157,0.80811
-1.13807,-3.37170,0.54156
-1.05166,-3.38763,0.47582
-0.94410,-3.48617,0.50820
-0.79256,-4.06225,0.58491
-0.67549,-4.21668,0.77084
-0.54698,-4.46619,0.80281
-0.41208,-4.00039,0.71131
-0.27437,-4.45781,0.77978
-0.12539,-5.16878,1.01888
-0.00788,-4.90216,1.02102
0.10087,-4.94939,0.92562
0.19843,-4.38805,0.95054
0.30130,-4.88683,0.86495
0.34246,-4.75830,1.02995
0.36324,-4.10437,0.86818
0.36326,-3.95437,0.64729
0.34300,-3.65674,0.62667
0.30547,-3.00268,0.35435
0.23018,-3.38681,0.45279
0.13920,-3.29203,0.40441
0.03546,-0.60226,0.74783
-0.07381,-0.89850,0.76185
-0.20717,-0.38362,0.73344
-0.34395,-2.34868,0.65996
-0.48009,-2.89342,0.73554
-0.60843,-1.70906,0.96045
-0.73713,-2.09290,0.89171
-0.85297,-1.82607,0.68172
-0.95200,-1.40803,0.64999
-1.03185,-1.36716,0.71044
-1.08841,-2.86000,0.41399
-1.12370,-2.90576,0.39990
-1.13363,-3.37704,0.63323
-1.11804,-2.40030,0.52011
-1.07500,-3.01487,0.50215
-1.01505,-3.42554,0.53376
-0.93323,-3.05268,0.47391
-0.83187,-3.51864,0.52472
-0.71129,-3.65787,0.48221
-0.58361,-4.15012,0.77447
-0.44735,-4.02906,0.86567
-0.30620,-5.03475,0.75067
-0.16263,-4.73179,0.68770
-0.01720,-4.85017,0.87157
0.11061,-5.04555,0.95892
0.22755,-5.47704,1.02197
0.33053,-5.42296,0.88076
0.41583,-5.36817,0.93221
0.47846,-4.90509,0.99438
0.51670,-4.51978,0.85731
0.53026,-4.58368,0.71702
0.52569,-4.13559,0.78419
0.48182,-3.76113,0.63127
0.41406,-3.10856,0.30948
0.32485,-3.24042,0.43880
0.21696,-2.43178,0.66284
0.09819,-1.23990,0.91383
-0.04361,-0.76561,0.76470
-0.19383,-1.69182,0.81053
-0.34878,-0.42995,0.37491
-0.49048,-1.00553,0.60995
-0.64911,-0.82198,0.28055
-0.79729,-0.86425,0.45056
-0.93250,-0.83342,0.43304
-1.04753,-1.71431,0.57761
-1.13573,-0.86047,0.92182
-1.21649,-0.90147,0.89750
-1.26984,-1.16592,0.82800
-1.29278,-2.57887,0.53859
-1.27980,-3.27599,0.67194
-1.24978,-2.55804,0.57847
-1.19140,-3.04681,0.48715
-1.10727,-4.02808,0.61660
-0.99327,-3.37872,0.52868
-0.87067,-4.21363,0.51374
-0.73080,-4.20202,0.72282
-0.57754,-5.00109,0.88104
-0.41507,-4.74925,0.82644
-0.24075,-4.87441,0.71472
-0.08237,-4.80651,1.01683
0.06861,-5.40119,0.95900
0.20811,-5.33701,0.95606
0.33430,-5.48561,0.94166
0.44424,-5.10163,0.80062
0.52306,-5.22064,0.97261
0.57573,-5.28438,1.10649
0.60147,-4.83030,0.78745
0.60018,-4.63287,0.84207
0.57098,-4.34192,0.83401
0.51608,-4.20945,0.81149
0.43748,-3.25029,0.39750
0.33006,-3.87943,0.58939
0.21686,-2.71834,0.78377
0.08976,-1.13095,0.84766
-0.04788,-2.53447,0.73188
-0.19238,-2.10845,0.69463
-0.34746,-2.20075,0.84189
-0.48166,-1.54407,0.61421
-0.60983,-2.55686,0.61080
-0.72849,-1.75204,0.86754
-0.84304,-1.88615,0.67621
-0.92445,-2.86642,0.45676
-0.98605,-3.42051,0.74940
-1.02748,-3.11627,0.56880
-1.06065,-2.10660,0.60010
-1.04444,-2.38898,0.47708
-1.00518,-2.87658,0.68552
-0.94439,-3.61244,0.52121
-0.86430,-3.49939,0.52542
-0.77045,-4.46745,0.70073
-0.65148,-4.62549,0.69691
-0.52097,-4.71576,0.93184
-0.38262,-4.57649,0.83031
-0.24549,-5.03515,0.80776
-0.10042,-5.10814,0.84062
0.04052,-5.33157,0.89549
0.17193,-5.39282,0.85148
0.28937,-5.51226,1.01716
0.38775,-5.54125,1.15223
0.47307,-5.85018,0.89002
0.53603,-5.29694,0.80349
0.57346,-4.67870,0.76638
0.58203,-4.66259,0.74525
0.56902,-4.07719,0.66281
0.52981,-4.04040,0.77804
0.46575,-3.28767,0.54303
0.37801,-3.32545,0.45832
0.27130,-3.12937,0.37111
0.14686,-0.61911,0.89773
0.00947,-1.41346,0.83466
-0.13708,-0.29124,0.83894
-0.28992,-0.87280,0.81578
-0.44759,-1.39235,0.97922
-0.60168,-2.49585,0.83214
-0.74708,-1.96776,0.58543
-0.87903,-1.49456,0.51054
-0.99678,-1.31172,0.94914
-1.09476,-1.79695,0.59010
-1.16810,-2.41261,0.54297
-1.21578,-2.44805,0.62094
-1.23777,-3.32354,0.62127
-1.22381,-2.88422,0.69368
-1.18186,-2.74999,0.58419
-1.11404,-3.71123,0.69417
-1.02652,-3.18610,0.51510
-0.90727,-3.98570,0.64066
-0.77027,-4.56632,0.80055
-0.62071,-3.79595,0.65556
-0.47691,-4.37002,0.64134
-0.29968,-4.85992,0.83735
-0.12136,-5.18963,0.97288
0.05111,-5.14180,1.03597
0.21293,-4.99467,1.03002
0.35610,-5.30736,0.77199
0.49175,-5.10184,0.93895
0.60268,-4.97822,1.07686
0.68576,-5.24359,0.98042
0.73917,-4.97513,1.17262
0.76201,-5.15241,0.95329
0.75289,-4.61592,0.87673
0.71276,-4.54094,0.74110
0.64315,-3.71161,0.66499
0.54886,-3.13645,0.31635
0.42132,-2.84794,0.51790
0.27442,-0.14045,0.56362
0.11022,-0.86516,0.68484
-0.06405,-2.74462,0.64373
-0.24883,-1.70610,0.72726
-0.43425,-0.47459,0.30626
-0.61819,-1.20270,0.61149
-0.79508,-1.32722,0.50688
-0.95262,-1.56949,0.81756
-1.10265,-1.55614,0.79625
-1.23102,-1.04665,1.25412
-1.33287,-2.31916,0.66926
-1.38958,-2.17960,0.88825
-1.43840,-2.89545,0.67147
-1.45450,-2.66287,0.50552
-1.43695,-3.32804,0.54545
-1.38680,-3.03855,0.63336
-1.29420,-2.48150,0.61301
-1.20377,-3.80518,0.69119
-1.08791,-3.49011,0.63668
-0.94971,-3.79197,0.64560
-0.79510,-4.49440,0.77606
-0.61738,-4.53300,1.00898
-0.45817,-4.41121,0.71536
-0.29479,-4.83952,0.93039
-0.13268,-4.92878,0.88631
0.05146,-5.00442,0.91439
0.17587,-5.37598,1.14539
0.28691,-5.40858,0.77186
0.37956,-4.88004,0.96751
0.45154,-5.02153,0.93743
0.51171,-4.58841,0.78520
0.51880,-4.31670,0.65862
0.50110,-4.17123,0.70680
0.46009,-3.14573,0.46081
0.41829,-3.41734,0.55373
0.30860,-2.81735,0.51976
0.18188,-1.11378,0.97746
0.04227,-0.98163,0.77371
-0.10832,-2.22925,0.72521
-0.25504,-2.01369,0.79234
-0.43600,-1.54762,0.69944
-0.61300,-1.70479,0.51492
-0.78340,-1.73711,0.40674
-0.91879,-1.74819,0.42495
-1.07795,-2.15219,0.50598
-1.21405,-2.32002,0.37603
-1.32506,-2.37017,0.53974
-1.40479,-2.78506,0.46583
-1.43231,-2.81463,0.54303
-1.47368,-2.79780,0.50566
-1.48182,-2.48898,0.44861
-1.45617,-3.17743,0.48322
-1.39788,-3.22769,0.58342
-1.30182,-2.90646,0.45742
-1.20702,-3.56958,0.61482
-1.08807,-3.29592,0.51711
-0.94797,-3.78344,0.67173
-0.76105,-4.25898,0.83091
-0.61745,-4.72182,0.75280
-0.46495,-4.26348,0.75240
-0.30768,-4.65569,0.72685
-0.14997,-4.87654,0.88126
0.02182,-4.88925,0.77701
0.14885,-4.60748,0.90891
0.26251,-4.88329,0.83471
0.35977,-5.03181,0.95636
0.43859,-4.40081,0.85599
0.50287,-4.29358,0.69159
0.50856,-3.86631,0.55579
0.49001,-3.43626,0.49931
0.44859,-3.01647,0.38205
0.40431,-3.16420,0.47149
0.28797,-1.34343,0.79967
0.15440,-1.68143,0.94101
0.00827,-0.41979,0.49354
-0.10452,-1.26192,0.73957
-0.30273,-0.64504,0.35146
-0.50194,-0.70138,0.24502
-0.69625,-1.78200,0.48908
-0.88241,-1.49879,0.41229
-1.01759,-2.40502,0.78648
-1.20372,-1.27953,1.70095
-1.36737,-2.58332,1.37110
-1.50290,-1.76663,1.48794
-1.60498,-2.55621,0.90122
-1.63976,-2.78715,0.74103
-1.70213,-3.12041,0.45829
-1.72999,-2.70879,0.37934
-1.72344,-2.82453,0.44623
-1.68274,-2.67152,0.48803
-1.58212,-3.17016,0.67448
-1.51355,-3.52286,0.34456
-1.41245,-2.50284,0.56873
-1.28273,-3.06709,0.51856
-1.12877,-2.99082,0.42860
-0.92557,-3.68142,0.69130
-0.77815,-4.13274,0.64136
-0.61927,-3.96106,0.58572
-0.45328,-4.16764,0.59156
-0.28404,-4.55612,0.70210
-0.09256,-4.36698,0.71873
0.03167,-4.35796,0.66546
0.14541,-4.64570,0.75566
0.24711,-4.17748,0.78510
0.38414,-4.03123,0.61426
0.40205,-4.12406,0.64271
0.39845,-3.62185,0.54236
0.37498,-3.30175,0.47886
0.33238,-2.91431,0.37269
0.29385,-2.41206,0.71456
0.16662,-0.17763,0.62395
0.02644,-0.38409,0.65401
-0.12309,-0.41510,0.51675
0.00250,-3.26429,0.34611
0.00250,-3.11257,0.54176
0.00250,-3.25235,0.48080
0.00232,-3.15144,0.38565
0.00205,-3.30406,0.44565
0.00140,-3.14860,0.37611
0.00052,-3.03938,0.38478
-0.00055,-3.07545,0.45483
-0.00211,-3.05826,0.40906
-0.00366,-3.20334,0.49673
-0.00514,-3.08869,0.46978
-0.00704,-3.18500,0.38019
-0.00922,-3.05500,0.39098
-0.01175,-3.24509,0.39717
-0.01466,-3.15394,0.39471
-0.01797,-3.18637,0.47945
-0.02171,-3.15669,0.38582
-0.02590,-3.64935,0.58997
-0.03056,-3.77402,0.46935
-0.03575,-3.51821,0.35405
-0.04735,-3.94188,0.60502
-0.04753,-4.16440,0.57889
-0.05455,-3.70201,0.43638
-0.06215,-4.01848,0.55403
-0.06293,-3.49102,0.57428
-0.07273,-3.30230,0.53907
-0.08329,-3.33962,0.50676
-0.09462,-3.32124,0.56030
-0.10667,-3.11348,0.55996
-0.11939,-3.32307,0.52331
-0.13281,-2.93457,0.59449
-0.14692,-2.49147,0.57396
-0.16178,-2.97118,0.63100
-0.17731,-3.39306,0.51490
-0.19335,-3.23206,0.65649
-0.20994,-3.13703,0.65053
-0.22714,-2.30149,0.67294
-0.24476,-2.59996,0.57384
-0.26268,-2.51708,0.73687
-0.28138,-2.68287,0.74891
-0.29990,-2.74159,0.56484
-0.31849,-3.10727,0.60811
-0.33699,-3.43801,0.59430
-0.35553,-3.04688,0.63054
-0.37390,-2.98865,0.57417
-0.39180,-2.46264,0.72302
-0.40921,-1.87245,0.86847
-0.42617,-1.53301,0.65032
-0.44244,-2.76311,0.48404
-0.45773,-2.72775,0.68990
-0.47198,-2.72096,0.59660
-0.48538,-2.73345,0.57838
-0.49724,-2.64428,0.66264
-0.50764,-2.64160,0.54120
-0.51649,-3.21769,0.52247
-0.52381,-2.64216,0.81101
-0.52942,-3.35082,0.56146
-0.53317,-3.12301,0.59275
-0.53502,-3.27229,0.53133
-0.53496,-3.29992,0.45810
-0.54338,-3.21364,0.49971
-0.53588,-2.91101,0.53698
-0.52618,-3.26203,0.54127
-0.51438,-3.62973,0.50722
-0.50060,-3.80830,0.50253
-0.48495,-3.92218,0.59745
-0.46754,-4.14517,0.61638
-0.44852,-4.11894,0.67688
-0.42805,-3.63552,0.55646
-0.40553,-3.79322,0.58157
-0.38360,-3.80919,0.58032
-0.36083,-3.68340,0.59858
-0.33747,-3.73912,0.47652
-0.31384,-3.88257,0.48032
-0.29031,-3.53408,0.47741
-0.26700,-3.66897,0.55694
-0.24418,-3.77875,0.55612
-0.21814,-3.71393,0.70129
-0.19988,-3.49018,0.51995
-0.18305,-3.57392,0.57886
-0.16781,-3.56741,0.45213
-0.15449,-3.21061,0.39400
-0.14326,-3.77953,0.46576
-0.13416,-3.16430,0.37838
-0.12096,-3.18735,0.47694
-0.12034,-3.26006,0.36680
-0.12246,-3.25606,0.50145
-0.12711,-3.16810,0.54335
-0.13425,-3.39825,0.53695
-0.14375,-3.49223,0.60633
-0.15555,-3.36860,0.48761
-0.16902,-3.90992,0.53776
-0.18509,-3.28910,0.63843
-0.20279,-3.44440,0.58826
-0.22185,-3.54474,0.59768
-0.24210,-3.17136,0.60824
-0.26318,-3.27103,0.39611
-0.29279,-3.30130,0.53328
-0.30976,-3.57571,0.53713
-0.32635,-3.53096,0.48873
-0.34229,-3.52413,0.44887
-0.35728,-3.62226,0.52233
-0.37111,-3.34106,0.56755
-0.40401,-3.35971,0.51021
-0.40463,-3.57393,0.69233
-0.40269,-3.93066,0.53101
-0.39883,-3.86519,0.62660
-0.39312,-3.57947,0.57061
-0.38565,-3.76384,0.59722
-0.40291,-4.25848,0.75610
-0.37867,-3.91969,0.49568
-0.35209,-3.46318,0.43050
-0.32444,-3.82997,0.59493
-0.29667,-3.82059,0.54975
-0.26925,-3.84792,0.63161
-0.27493,-3.88240,0.70421
-0.22978,-3.78261,0.54503
-0.18556,-3.89410,0.55925
-0.14401,-3.97513,0.68923
-0.10606,-3.90025,0.67678
-0.07251,-4.08292,0.67933
-0.06863,-3.83658,0.68098
-0.02765,-3.85317,0.75256
0.00798,-3.70018,0.56931
0.03667,-4.05542,0.76882
0.05747,-3.98582,0.70308
0.07013,-4.11141,0.72092
0.05753,-4.35736,0.83863
0.07348,-4.10887,0.55052
0.08146,-4.03555,0.76563
0.08082,-4.30177,0.72094
0.07150,-4.15333,0.61780
0.02432,-4.00453,0.65723
0.02231,-3.88459,0.60196
0.01370,-3.78802,0.72039
-0.00218,-4.00876,0.49915
-0.02498,-3.67344,0.56077
-0.10019,-3.47954,0.46235
-0.10509,-3.31191,0.51163
-0.11326,-3.03499,0.37582
-0.12585,-3.07711,0.38215
-0.14249,-3.33694,0.42950
-0.16278,-3.19680,0.51004
-0.20771,-3.33328,0.60230
-0.20598,-3.54501,0.55657
-0.20583,-3.65567,0.59295
-0.20800,-3.47530,0.51452
-0.21252,-3.84693,0.58744
-0.24716,-3.66484,0.75032
-0.22230,-4.37599,0.69669
-0.19837,-3.95368,0.55094
-0.17695,-4.04051,0.81583
-0.15877,-4.18647,0.68271
-0.17600,-4.10376,0.65303
-0.12907,-4.18526,0.72258
-0.08533,-3.89637,0.75669
-0.04716,-4.22451,0.71943
-0.01647,-4.49445,0.81019
-0.01953,-4.65219,0.65442
0.02642,-4.51841,0.66369
0.06382,-4.86438,0.86233
0.09089,-4.77280,0.81285
0.10742,-4.56347,0.75559
0.08760,-4.52515,0.70761
0.11352,-4.40260,0.72456
0.12852,-4.03871,0.68209
0.13172,-4.00163,0.57775
0.12278,-3.93482,0.55395
0.07977,-4.30223,0.60379
0.07986,-4.37910,0.75457
0.07024,-3.90129,0.56461
0.05020,-3.70316,0.56014
0.02021,-3.86550,0.63646
-0.03313,-3.73168,0.54307
-0.05285,-3.71106,0.60955
-0.07903,-3.83882,0.64225
-0.11141,-3.59862,0.38373
-0.18232,-3.88874,0.56873
-0.19748,-4.05147,0.49527
-0.21493,-3.89643,0.70147
-0.23496,-3.90304,0.58776
-0.25670,-3.70043,0.44989
-0.30359,-3.76602,0.52150
-0.30322,-3.76598,0.62110
-0.30193,-4.06413,0.65606
-0.30043,-3.84565,0.52977
-0.29892,-3.63881,0.51768
-0.31769,-3.48337,0.45217
-0.28472,-3.96605,0.53339
-0.25134,-4.12635,0.59692
-0.21934,-4.38833,0.77452
-0.23461,-4.52895,0.70675
-0.17204,-4.16370,0.75414
-0.11164,-4.12154,0.88935
-0.05702,-4.30027,0.68179
-0.01016,-5.05656,0.69971
-0.00487,-4.93312,0.78144
0.06017,-5.15623,0.96547
0.11494,-5.02474,0.84920
0.15651,-5.29711,1.05811
0.18378,-4.97666,0.81453
