cte_true,mc_mean,mc_std,m0,m1,m2,m3,m4,m5,m6,m7,m8,m9
-0.86208,-2.66848,0.67029,-3.29587,-3.02441,-3.47149,-1.13895,-2.98089,-2.27635,-2.19511,-2.72116,-2.91511,-2.66551
-0.82827,-2.66626,0.61747,-3.17145,-3.11468,-3.39346,-1.85518,-2.91291,-2.29106,-1.51243,-3.08825,-2.85830,-2.46485
-0.78099,-2.35040,1.00315,-3.39875,-2.87298,-3.20729,-0.22403,-2.47954,-2.32411,-0.99099,-2.96871,-2.76832,-2.26926
-0.72270,-2.27910,1.26327,-3.19123,-3.00195,-3.19110,1.08581,-2.45334,-2.43520,-1.81937,-2.91164,-2.69913,-2.17389
-0.65339,-2.55886,0.38751,-3.02082,-2.81529,-3.06019,-2.02272,-2.66114,-2.42849,-1.99110,-2.80524,-2.57510,-2.20852
-0.57467,-2.49163,0.36176,-3.01764,-2.39551,-3.05751,-2.06686,-2.65553,-2.29895,-2.03316,-2.66993,-2.52025,-2.20099
-0.48875,-2.57839,0.48038,-3.26513,-2.51845,-3.11676,-1.75052,-2.82701,-2.36341,-2.01465,-2.84359,-2.79491,-2.28949
-0.39854,-2.71634,0.56078,-3.50844,-2.73069,-3.04135,-1.56656,-3.12719,-2.62089,-2.30602,-2.94749,-3.08655,-2.22826
-0.30631,-2.65735,0.53830,-3.68123,-2.58174,-2.84227,-1.75020,-2.90389,-2.55926,-2.31250,-2.96803,-2.90731,-2.06712
-0.21365,-2.65217,0.55402,-3.85893,-2.48532,-2.66079,-2.05470,-3.04440,-2.27113,-2.27925,-2.89137,-2.91917,-2.05663
