time_s,frame,cte_true,cte_pred,mc_std,certified,fail_count,pass_count,mode,steer,throttle,speed,lap,hit
12.398,248,-0.39744,-1.01013,0.18512,1,0,0,MODEL,0.6746,0.100,0.8905,0,none
12.449,249,-0.50119,-0.87264,0.17675,1,0,0,MODEL,0.5440,0.100,0.8934,0,none
12.497,250,-0.59301,-1.02816,0.22484,1,0,0,MODEL,0.6917,0.100,0.8975,0,none
12.550,251,-0.67503,-1.43575,0.33880,0,0,0,MODEL,1.0000,0.100,0.8995,0,none
12.600,252,-0.73583,-2.09004,0.58312,0,0,0,MODEL,1.0000,0.100,0.8969,0,none
12.648,253,-0.76650,-1.34159,0.42415,0,0,0,MODEL,0.9895,0.100,0.8973,0,none
12.699,254,-0.66998,-0.77704,0.27955,1,0,0,MODEL,0.4532,0.100,0.8990,0,none
12.747,255,-0.72424,-1.17628,0.22603,1,0,0,MODEL,0.8325,0.100,0.9015,0,none
12.800,256,-0.77833,-1.50876,0.33276,0,0,0,MODEL,1.0000,0.100,0.9026,0,none
12.849,257,-0.80439,-2.84838,0.79275,0,0,0,MODEL,1.0000,0.100,0.9014,0,none
12.900,258,-0.80313,-1.41613,0.27500,1,0,0,MODEL,1.0000,0.100,0.9021,0,none
12.952,259,-0.77948,-1.34090,0.21275,1,0,0,MODEL,0.9889,0.100,0.9035,0,none
13.002,260,-0.63372,-0.96630,0.30042,0,0,0,MODEL,0.6330,0.100,0.9052,0,none
13.052,261,-0.63244,-0.91103,0.20231,1,0,0,MODEL,0.5805,0.100,0.9088,0,none
